headline_id,headline_text,domain,pc1,wave,block,villain_presence_count,victim_presence_count,clarity_count,villain_presence_sum,victim_presence_sum,clarity_sum,villain_presence_majority,victim_presence_majority,clarity_majority
H3934,CT Weather: Big Change Predicted For 'Snowy' Friday Forecast,patch.com,0.933491002134259,2,17,11,11,11,0.0,0.0,10.0,0,0,1
H1145,Well-Preserved Visigoth Sarcophagus Found at Roman Villa in Spain,smithsonianmag.com,0.971184072481041,2,17,11,11,11,0.0,0.0,10.0,0,0,1
H3722,Analysis: Biden’s Justice Dept may defend Trump in Capitol riot lawsuits,reuters.com,1.0,2,17,11,11,11,3.0,4.0,11.0,0,0,1
H2579,Sarah Huckabee Sanders is having the worst day ever,palmerreport.com,0.360703012753001,2,17,11,11,11,0.0,6.0,7.0,0,1,1
H1338,Attempted kidnapping of 11-year-old girl caught by surveillance camera in West Pensacola,fox9.com,0.498615762653852,2,17,11,11,11,3.0,11.0,11.0,0,1,1
H2083,Fixed Computer Glitch Turns Losing Republican Into Winner In Oakland County • Conservative Politics Today,conservativept.com,0.48135626209817,2,17,11,11,11,1.0,4.0,9.0,0,0,1
H1131,"After Prince Harry-Meghan Markle decision, Buckingham Palace aide has 'never seen' monarchy in such peril",foxnews.com,0.534260962262195,2,17,11,11,11,3.0,3.0,8.0,0,0,1
H2988,"Swedish Bishop Welcomes Muslim Call to Prayer as ""Good"" For Society » Alex Jones' Infowars: There's a war on for your mind!",infowars.com,0.0458475179096454,2,17,11,11,11,5.0,5.0,8.0,0,0,1
H1471,No Bail: Woman who accused Black teen of stealing phone in NYC Hotel is arrested,foxbaltimore.com,0.5702923634705,2,17,11,11,11,10.0,10.0,10.0,1,1,1
H0410,"Uh Oh: Voters Not Only Enthusiastic, They’re Angry … Very Angry, Poll Finds",dailywire.com,0.357498144984751,2,17,11,11,11,0.0,5.0,9.0,0,0,1
H2844,"Miami is sweatiest city in the South, 4th overall in U.S.",local10.com,0.704671942120245,2,17,11,11,11,0.0,1.0,11.0,0,0,1
H3106,New Laws 2017: Illinois laws that take effect January 1,abc7chicago.com,0.905571729093681,2,17,11,11,11,0.0,0.0,8.0,0,0,1
H0063,Watch Cockatoos Invade Neighborhood in Australia - Videos from The Weather Channel | weather.com,weather.com,0.787979994491179,2,17,11,11,11,7.0,8.0,10.0,1,1,1
H2203,Why WATER is the new GOLD (Health Ranger Science video) – NaturalNews.com,naturalnews.com,0.0,2,18,12,12,12,0.0,0.0,9.0,0,0,1
H3159,Veritas Bombshell: Election Official Admits Non-Citizens Voting in Texas,infowars.com,0.0458475179096454,2,18,12,12,12,3.0,1.0,9.0,0,0,1
H2766,12 Spiritual Powers You Have Had From Birth But Don’t Often Realize,awarenessact.com,0.0705539230341695,2,18,12,12,12,0.0,1.0,10.0,0,0,1
H2920,"WATCH: Funeral Director John O'Looney ""I've Never Seen as Many Deaths,"" Reports Increase in Thrombosis Deaths in Young Vaccinated Adults",welovetrump.com,0.0871406069110147,2,18,12,12,12,3.0,8.0,11.0,0,1,1
H3289,"Facebook Essentially Admits They Censor Conservatives, Have No Plan To Stop - National File",nationalfile.com,0.118408072913053,2,18,12,12,12,9.0,9.0,10.0,1,1,1
H3299,"Kaepernick & Lebron Condone Revolt, Instead of Acknowledging Most Are Calling For Justice. Even Trump | Unite America First",uniteamericafirst.com,0.129014666189983,2,18,12,12,12,5.0,2.0,3.0,0,0,0
H1434,100-Year-Old Lady Cried Tears Of Joy When Garbage Collectors Surprised Her With A Birthday Cake,healthyfoodhouse.com,0.174128271303699,2,18,12,12,12,0.0,2.0,12.0,0,0,1
H3363,"Meghan McCain Says “I Hate This Country,” Fed-Up Patriots Make Her Regret It",madworldnews.com,0.198482287294659,2,18,12,12,12,8.0,8.0,10.0,1,1,1
H0825,"Chicago Store Owner Spends $300,000 To Reopen Destroyed Business After Riots...Only To Be Struck Again By Vandals",100percentfedup.com,0.21938033253327,2,18,12,12,12,12.0,11.0,11.0,1,1,1
H3652,Trump on refugee crisis: 'Our country is more unsafe now than ever before' - Right Side Broadcasting Network (RSBN),rsbnetwork.com,0.227252888499674,2,18,12,12,12,5.0,7.0,8.0,0,1,1
H1718,"REPORT: Ivanka And Donald Trump, Jr. Tried To Keep Tiffany Trump Out Of Their Father’s Will",democraticmoms.com,0.273574758339533,2,18,12,12,12,9.0,10.0,11.0,1,1,1
H2376,Angela Davis Tells Prep School Students to 'Dismantle Capitalism',newsmax.com,0.287207804375952,2,18,12,12,12,5.0,3.0,9.0,0,0,1
H0354,This Dog Goes To Church Every Day Because He’s Waiting For A Miracle…,wikr.com,0.303675923037813,2,18,12,12,12,0.0,1.0,6.0,0,0,0
H0443,6 Expert-Approved Tips To Prevent Lyme Disease This Summer,mindbodygreen.com,0.334992264005596,2,18,12,12,12,3.0,0.0,9.0,0,0,1
H1011,‘Time To Choose’: Newsom Calls On Producers To Film In California Instead Of States That Restrict Abortion,dailywire.com,0.357498144984751,2,18,12,12,12,5.0,3.0,10.0,0,0,1
H3390,ISIS shares disturbing video of Taliban fighter being beheaded in Afghanistan,dailymail.co.uk,0.383860647514719,2,18,12,12,12,9.0,10.0,10.0,1,1,1
H2467,‘Wealth is a curse’: Hobby Lobby founder says he’s giving away his company instead of keeping it in the family because he ‘chose God’ - NewsBreak,newsbreak.com,0.411188765089231,2,18,12,12,12,4.0,3.0,11.0,0,0,1
H1795,Fox News' Chris Wallace calls Rush Limbaugh a hypocrite to his face: ‘You were outraged’ over Obama’s executive actions,alternet.org,0.42818441506045,2,18,12,12,12,8.0,5.0,11.0,1,0,1
H2321,Dog Who Was Physically Abused Has Been Returned to the Shelter 11 Times – Let’s Help Her!,onegreenplanet.org,0.454967779564117,2,18,12,12,12,4.0,12.0,12.0,0,1,1
H0717,Cat Parasite May Make People More Entrepreneurial,livescience.com,0.475796155079278,2,18,12,12,12,3.0,0.0,5.0,0,0,0
H0956,Dan Bongino infected with painful breakthrough case of COVID-19: 'One of the worst things I ever experienced',washingtonexaminer.com,0.508074929491517,2,18,12,12,12,5.0,11.0,11.0,0,1,1
H1684,"Eliza Fletcher kidnapping: Timeline of the Memphis teacher's abduction, murder",foxnews.com,0.534260962262195,2,18,12,12,12,4.0,11.0,10.0,0,1,1
H3751,Teacher carries 10-year-old girl with Spina bifida so she wouldn't miss out on a class field trip,fox5dc.com,0.562394649306125,2,18,12,12,12,1.0,3.0,10.0,0,0,1
H2429,Former Melrose basketball standout shot on Memphis basketball court,fox13memphis.com,0.584152544761327,2,18,12,12,12,3.0,9.0,12.0,0,1,1
H2181,"3-year-old girl, infant brother survive for days in home after parents' murder-suicide",fox32chicago.com,0.606802292033508,2,18,12,12,12,4.0,11.0,10.0,0,1,1
H0849,Report: Linkin Park singer Chester Bennington dead at 41,abc3340.com,0.644158544752914,2,18,12,12,12,0.0,8.0,11.0,0,1,1
H0739,Serena Williams overcomes Simona Halep to set up blockbuster Australian Open semifinal with Naomi Osaka,cnn.com,0.658031073873161,2,18,12,12,12,3.0,5.0,10.0,0,0,1
H0043,"Police: Rape suspect, freed due to coronavirus, kills accuser",wkrg.com,0.676506619147883,2,18,12,12,12,11.0,10.0,9.0,1,1,1
H0405,Volunteers needed for wreath-laying ceremony at Springfield National Cemetery,ky3.com,0.721400590316343,2,18,12,12,12,0.0,0.0,9.0,0,0,1
H1262,The message from Israel is clear: Covid booster shots should be standard | David O’Connor,theguardian.com,0.74959222370997,2,18,12,12,12,0.0,0.0,9.0,0,0,1
H2090,Body found in White River near Indianapolis Zoo,fox59.com,0.762765344566223,2,18,12,12,12,2.0,9.0,10.0,0,1,1
H2563,"LyondellBasell plans to close its Houston refinery, one of the largest in the U.S.",houstonchronicle.com,0.786859789366762,2,18,12,12,12,3.0,0.0,10.0,0,0,1
H2408,"Tampons Confiscated, Guns Allowed as Texas Senate Debates Abortion",theatlantic.com,0.803526667450118,2,18,12,12,12,5.0,1.0,8.0,0,0,1
H3570,An Ode to One of the Most Classic and Important Watches of All Time,bloomberg.com,0.840147313769099,2,18,12,12,12,0.0,0.0,8.0,0,0,1
H1016,"Opinion | Actually, a Health Care Deal Is Possible",nytimes.com,0.858776290720608,2,18,12,12,12,1.0,0.0,6.0,0,0,0
H3377,There’s a crisis in Alabama hospitals. Here’s why you can’t see it,al.com,0.886825382677401,2,18,12,12,12,1.0,5.0,6.0,0,0,0
H2914,San Diego prohibits homeless from living and sleeping in vehicles -,kusi.com,0.911575837998327,2,18,12,12,12,9.0,9.0,11.0,1,1,1
H0592,Still Tippin': Solange At Home In Houston,npr.org,0.930525246755544,2,18,12,12,12,1.0,1.0,5.0,0,0,0
H3984,Eight Secret Societies You Might Not Know,smithsonianmag.com,0.971184072481041,2,18,12,12,12,1.0,1.0,7.0,0,0,1
H2937,U.S. Southeast braces for fuel price rises after pipeline shutdown,reuters.com,1.0,2,18,12,12,12,3.0,5.0,10.0,0,0,1
H2419,IT'S OFFICIAL: This State is Now the POVERTY CAPITAL of the U.S.,patriotbeat.com,0.246325520945605,2,18,12,12,12,2.0,4.0,9.0,0,0,1
H2734,"U.S. nuclear sub that struck Syria is ""not welcome"" back to Naples, Italy",newsweek.com,0.81846380864247,2,18,12,12,12,8.0,7.0,10.0,1,1,1
H2230,"Fetal exposure to painkiller acetaminophen in pregnancy linked to higher risk of ADHD and autism, study says",fox5dc.com,0.562394649306125,2,18,12,12,12,3.0,7.0,11.0,0,1,1
H2099,More CA Stimulus Checks? California's $31 Billion Surplus,patch.com,0.933491002134259,2,18,12,12,12,1.0,0.0,8.0,0,0,1
H1807,Coke-free zones: Georgia Republicans ban Coca-Cola from office over voting law criticism,washingtontimes.com,0.345472108057381,2,18,12,12,12,5.0,4.0,9.0,0,0,1
H1204,Evite que su cuerpo produzca demasiada insulina,mercola.com,0.174179298813923,2,18,12,12,12,0.0,0.0,2.0,0,0,0
H0731,New Study Confirms Liberals Are Far More Intolerant of Other People's Opinions » Alex Jones' Infowars: There's a war on for your mind!,infowars.com,0.0458475179096454,2,18,12,12,12,8.0,5.0,10.0,1,0,1
H1618,"Pentagon brass ""have a duty to go on the record"" after Trump denies shocking new military scandal",salon.com,0.537933612947259,2,18,12,12,12,7.0,4.0,9.0,1,0,1
H1740,Classmates Honor Virginia Teen Killed in Crash on Her 17th Birthday,nbcwashington.com,0.787623172475012,2,18,12,12,12,1.0,12.0,12.0,0,1,1
H0787,Police Officer Forced Himself On 16-Year-Old Homeless Girl While On Duty,femalista.com,0.319457892001573,2,18,12,12,12,12.0,12.0,12.0,1,1,1
H1425,Doctors Warn: Stop Carrying Your Cellphone On Your Body! Here’s Why,worldtruth.tv,0.017643643892146,2,19,11,11,11,4.0,4.0,9.0,0,0,1
H2870,Texas Moves to Block Child Marriages Common in Sharia Law » Alex Jones' Infowars: There's a war on for your mind!,infowars.com,0.0458475179096454,2,19,11,11,11,6.0,7.0,7.0,1,1,1
H2100,The World Economic Forum Tells Us That The Fourth Industrial Revolution Will Completely Merge Man And Machine With Implantable Technology • Now The End Begins,nowtheendbegins.com,0.0731174714253107,2,19,11,11,11,6.0,4.0,7.0,1,0,1
H0347,"Beto goes full communist, threatens to break apart U.S. wealth - DC Dirty Laundry",dcdirtylaundry.com,0.0916982813557337,2,19,11,11,11,9.0,9.0,8.0,1,1,1
H0115,Flashback: Before Smearing and Harassing Catholic Children - Native American Nathan Phillips Accused Frat Boys of Harassment in Similar Event,thegatewaypundit.com,0.109374585525566,2,19,11,11,11,9.0,9.0,7.0,1,1,1
H1936,‘#SayHisName’ Trends After Mainstream Media’s Silence on the Atrocious Killing of 5-Year-Old Cannon Hinnant,thedcpatriot.com,0.125553828241878,2,19,11,11,11,5.0,11.0,11.0,0,1,1
H3589,Doocy And Psaki Trade Jokes Before She Leaves Her Position,rumble.com,0.162505504571073,2,19,11,11,11,0.0,1.0,6.0,0,0,1
H0417,8 Signs There Is A Toxic Person In Your Life - David Avocado Wolfe,davidwolfe.com,0.197927783468443,2,19,11,11,11,4.0,6.0,10.0,0,1,1
H2358,Unprecedented threat level for Trump Inauguration - The Geller Report,pamelageller.com,0.216405500798777,2,19,11,11,11,1.0,6.0,9.0,0,1,1
H3749,"Uh-Oh, Cuomo! Prison Workers Say That They Are NOT Making Hand Sanitizer Touted By The Governor",clashdaily.com,0.231462789131987,2,19,11,11,11,7.0,4.0,8.0,1,0,1
H1500,"Russia Threatens UK: ""One Does Not Give 24Hrs Notice To A Nuclear Power""",zerohedge.com,0.272420899604219,2,19,11,11,11,10.0,9.0,10.0,1,1,1
H3493,BREAKING: Trump Just Got The BEST NEWS Of His Presidency - Democrats LIVID!,federalisttribune.com,0.299050085621009,2,19,11,11,11,4.0,1.0,6.0,0,0,1
H2698,"12 Christians killed, couple kidnapped from church during wedding in Nigeria",endtimeheadlines.org,0.315216786291459,2,19,11,11,11,6.0,10.0,11.0,1,1,1
H3854,Kavanaugh accuser faces Saturday deadline to confirm testimony,washingtontimes.com,0.345472108057381,2,19,11,11,11,4.0,8.0,9.0,0,1,1
H2604,"Democrats Abandon Opposition To Helping Small Businesses After Using Americans As ‘Leverage,’ McConnell Says",dailywire.com,0.357498144984751,2,19,11,11,11,7.0,9.0,9.0,1,1,1
H3798,Mask-less Floridians ignore social distancing at reopened restaurants,dailymail.co.uk,0.383860647514719,2,19,11,11,11,9.0,4.0,11.0,1,0,1
H0024,'iCarly' Revival in the Works With Miranda Cosgrove & More OG Stars,etonline.com,0.421196500633623,2,19,11,11,11,0.0,1.0,11.0,0,0,1
H1515,"Report: Avenatti to Lose Cash, Artwork, Ferrari in Divorce Settlement with Wife - Sara A. Carter",saraacarter.com,0.436144337268981,2,19,11,11,11,7.0,8.0,10.0,1,1,1
H0855,‘The authority is total’: Trump says he can force governors to reopen the country,rawstory.com,0.461914938868004,2,19,11,11,11,7.0,5.0,10.0,1,0,1
H1427,Days After Michael Moore's New Movie Premieres He Receives Some Major Bad News,chicksonright.com,0.490047310819928,2,19,11,11,11,0.0,6.0,8.0,0,1,1
H1424,Fifth Undocumented Immigrant Arrested For Rape In Sanctuary MD County In Last Month,greatamericanpolitics.com,0.523904271578564,2,19,11,11,11,10.0,5.0,11.0,1,0,1
H0777,"Cher urges Pelosi end partial government shutdown, fund border wall",fox5ny.com,0.541678915519192,2,19,11,11,11,3.0,2.0,8.0,0,0,1
H1509,How White People Got Made,filmsforaction.org,0.550615075962297,2,19,11,11,11,1.0,1.0,4.0,0,0,0
H1448,"Blood pressure drug recalled, bottles may contain different drug",wjbf.com,0.575169476761627,2,19,11,11,11,1.0,4.0,10.0,0,0,1
H2763,Burger King offering 37-cent Whoppers to celebrate iconic burger's 64th birthday,fox4news.com,0.602914694779855,2,19,11,11,11,0.0,0.0,11.0,0,0,1
H1105,Missouri man exonerated in 1978 triple murder case gets over $1 million in donations,nypost.com,0.638970275002357,2,19,11,11,11,1.0,9.0,11.0,0,1,1
H1756,Deputies searching for man who went missing on Fourth of July,kfoxtv.com,0.673588160025729,2,19,11,11,11,0.0,7.0,10.0,0,1,1
H0577,"Ivanka Completely Breaks With Her Father Over Family Separations, ‘I Am The Daughter Of An Immigrant’",proudemocrat.com,0.693436237512595,2,19,11,11,11,7.0,8.0,10.0,1,1,1
H3275,D.C. Statehood is a Racial Justice Issue,aclu.org,0.712491043296848,2,19,11,11,11,1.0,2.0,7.0,0,0,1
H3873,Will Smith's magical 'Aladdin' tribute to Robin Williams will make you smile,today.com,0.734238148179424,2,19,11,11,11,0.0,1.0,10.0,0,0,1
H0949,12 members of Allentown family diagnosed with COVID-19; 4 have died,6abc.com,0.768853057630876,2,19,11,11,11,6.0,9.0,9.0,1,1,1
H3686,No Place Back Home | Exodus,weather.com,0.787979994491179,2,19,11,11,11,0.0,2.0,3.0,0,0,0
H0509,‘My skin still smells of death’: The Briton working the front lines of the Kurdish crisis in Syria,itv.com,0.812511702772452,2,19,11,11,11,2.0,5.0,8.0,0,0,1
H1104,"MJ Hegar raised $750,000 off her viral ad, one of a few Texas Democrats boasting big numbers",texastribune.org,0.843374316803737,2,19,11,11,11,0.0,0.0,8.0,0,0,1
H3753,Occupy Alcatraz: Native American Activism in the Modern Era,nytimes.com,0.858776290720608,2,19,11,11,11,0.0,5.0,5.0,0,0,0
H3247,How you could get stuck at the Mackinac Bridge for 5 hours on Labor Day,freep.com,0.876111992817132,2,19,11,11,11,0.0,4.0,8.0,0,0,1
H1124,Charleston congressman Joe Cunningham tests positive for coronavirus,postandcourier.com,0.905833875771101,2,19,11,11,11,3.0,9.0,11.0,0,1,1
H3903,Univeter Road Reopens Following Acid Spill At Chicken Plant,patch.com,0.933491002134259,2,19,11,11,11,3.0,2.0,10.0,0,0,1
H2317,NASA Readies for Future Artemis Moon Missions with Rocket Engine Test,nasa.gov,0.956315766887341,2,19,11,11,11,0.0,0.0,10.0,0,0,1
H1563,"Health care comes in focus, this time as risk for Democrats",apnews.com,0.998049167729267,2,19,11,11,11,1.0,4.0,7.0,0,0,1
H2871,Top Gun and American Decline - The American Conservative,theamericanconservative.com,0.589378204644704,2,19,11,11,11,0.0,1.0,5.0,0,0,0
H2167,Video: Hold Up: Man Claims To Have Bought A Product Off Amazon Using His Social Security Card!,worldstarhiphop.com,0.288824151569851,2,19,11,11,11,2.0,4.0,9.0,0,0,1
H2455,Columbia Co. Sheriff: Do not drive if you do not absolutely have to,nbc15.com,0.700919224385714,2,19,11,11,11,1.0,1.0,8.0,0,0,1
H3270,Toronto Mosque: “O Allah! Give Us Victory Over The Disbelieving People…SLAY Them One By One And Spare Not One Of Them” - Freedom's Final Stand,freedomsfinalstand.com,0.243485698471787,2,19,11,11,11,6.0,6.0,6.0,1,1,1
H2749,"Chicago Weather Advisory: Excessive Heat Warning issued for city, suburbs",abc7chicago.com,0.905571729093681,2,19,11,11,11,2.0,2.0,10.0,0,0,1
H3561,"EXCLUSIVE: Rep. Dan Crenshaw Talks Lockdowns, Dem Hypocrisy, And Conservative Ideas On COVID",dailywire.com,0.357498144984751,2,19,11,11,11,4.0,2.0,8.0,0,0,1
H0763,"Weary postal workers hope Biden will bring new tone, change",apnews.com,0.998049167729267,2,19,11,11,11,1.0,7.0,9.0,0,1,1
H1268,Coroner confirms two dead after crash involving semi in Wolfe County,wkyt.com,0.745250244624973,2,19,11,11,11,3.0,7.0,11.0,0,1,1
H0288,Make your own all-natural and EFFECTIVE home cleaning products,newstarget.com,0.0723314494829261,2,19,11,11,11,0.0,0.0,8.0,0,0,1
H0579,John Brennan hopes 'individuals of conscience' will block Trump's declassification order,washingtonexaminer.com,0.508074929491517,2,19,11,11,11,7.0,4.0,10.0,1,0,1
H3592,These 15 edible plants could save your life in a dangerous situation – NaturalNews.com,naturalnews.com,0.0,2,20,10,10,10,2.0,2.0,10.0,0,0,1
H1672,Justice: FBI Fires Disgraced Agent Peter Strzok Over Anti-Trump Texts,infowars.com,0.0458475179096454,2,20,10,10,10,8.0,7.0,9.0,1,1,1
H3990,12 Toxic Things We Do As Parents That Hurt Our Children In The Long Run,awarenessact.com,0.0705539230341695,2,20,10,10,10,6.0,7.0,8.0,1,1,1
H1015,Scores of Muslims Turning to Christ in Middle East; Churches Are Expecting Millions of Converts | Walid Shoebat,shoebat.com,0.0886084846223804,2,20,10,10,10,0.0,0.0,7.0,0,0,1
H0926,Killer-Asteroid Will Zoom Past Earth On September 1 — Disclose.tv,disclose.tv,0.108523007938914,2,20,10,10,10,4.0,4.0,10.0,0,0,1
H0039,"Jimmy Carter Goes Off: Russians Didn't Interfere, Obama Failed And We Did Not Vote For Hillary - VIDEO - Think Americana",thinkamericana.com,0.125553828241878,2,20,10,10,10,5.0,4.0,7.0,0,0,1
H0635,Sidney Blumenthal: Bob Woodward has been an 'FBI asset' since Deep Throat,americanthinker.com,0.152499978555631,2,20,10,10,10,1.0,1.0,7.0,0,0,1
H2748,Here's Another Reason To Leave Netflix: The Obamas Just Signed A Mega Multi Year Production Deal - David Harris Jr,davidharrisjr.com,0.189197213121713,2,20,10,10,10,5.0,1.0,9.0,0,0,1
H3372,"POLL: Should health care subsidies be taken away for members of Congress? Click, Vote, then SHARE! Let's get 100,000 votes! • Swamp Drain",swampdrain.com,0.220144495464755,2,20,10,10,10,1.0,4.0,8.0,0,0,1
H2965,Democrat Voter Fraud in Minnesota - Frontpagemag,frontpagemag.com,0.234772051555315,2,20,10,10,10,5.0,4.0,8.0,0,0,1
H1303,Kids On The Playground Show Ultimate Respect For Marine Corps,littlethings.com,0.254744161661547,2,20,10,10,10,0.0,0.0,8.0,0,0,1
H3882,40 Different Studies that Confirm GMO Foods are Destroying Your Health,wisemindhealthybody.com,0.279425194885618,2,20,10,10,10,7.0,7.0,9.0,1,1,1
H1997,Student accuses teacher of assault after ripping 'Women for Trump' pin off shirt in class - The American Mirror,theamericanmirror.com,0.300720765172522,2,20,10,10,10,9.0,9.0,9.0,1,1,1
H0444,Bill Maher Unloads On Democrats As ‘Loser Party’ — Says Ginsburg ‘Should Have Quit’ During Obama Presidency,analyzingamerica.org,0.334544111691153,2,20,10,10,10,7.0,6.0,7.0,1,1,1
H0197,Ilhan Omar Blamed American Military For Alleged Crimes Committed During Black Hawk Down,dailywire.com,0.357498144984751,2,20,10,10,10,7.0,5.0,9.0,1,0,1
H1594,Now Chinese scientists claim coronavirus originated in INDIA,dailymail.co.uk,0.383860647514719,2,20,10,10,10,5.0,5.0,9.0,0,0,1
H2942,"After Husband Pa-sses Away, Wife Puts Up Sign. Garbage Men Stop To Tell Her The Truth About Him",zeppfeed.com,0.405947616340221,2,20,10,10,10,4.0,6.0,6.0,0,1,1
H0622,Anti-Gun Utah Lawmaker's 'Psychological' Reasons Insufficient,bearingarms.com,0.440140140389877,2,20,10,10,10,2.0,3.0,8.0,0,0,1
H3238,Horowitz: Do the COVID shots erase natural immunity?,conservativereview.com,0.458785298834695,2,20,10,10,10,3.0,1.0,9.0,0,0,1
H3880,Pete Buttigieg on Bernie Sanders,jacobinmag.com,0.48750281128974,2,20,10,10,10,0.0,0.0,1.0,0,0,0
H0200,"Foxconn looks to bring in the troops; Company plans to hire 3,000 veterans",journaltimes.com,0.515748363380812,2,20,10,10,10,1.0,2.0,9.0,0,0,1
H1591,"Feinstein backing Biden for president, snubbing fellow Californian Kamala Harris: report",foxnews.com,0.534260962262195,2,20,10,10,10,6.0,7.0,9.0,1,1,1
H3210,Lake of the Ozarks native is commander on SpaceX's launch to International Space Station,krcgtv.com,0.56349131825393,2,20,10,10,10,0.0,1.0,8.0,0,0,1
H3220,Black Fatherhood Shines in New Animated FIim | | BlackPressUSA,blackpressusa.com,0.592297847070736,2,20,10,10,10,0.0,0.0,8.0,0,0,1
H3568,"Joe Biden Caves, Raises Refugee Limit To 62,500 Per Year Up From 15,000 Under Trump - MAGA Conservative",magaconservatives.com,0.60994156947239,2,20,10,10,10,7.0,4.0,9.0,1,0,1
H3306,Instagram model dies after insisting her cancer was ‘only a phase’,nypost.com,0.638970275002357,2,20,10,10,10,7.0,9.0,10.0,1,1,1
H0260,$500 Reward Offered for Arrest in Fatal Shooting of Peacocks in Riverview,baynews9.com,0.656583577448938,2,20,10,10,10,4.0,9.0,10.0,0,1,1
H3048,Sheriff: Black teen hurt by man in pickup with Confederate flag at Oregon music festival,kval.com,0.675608082535566,2,20,10,10,10,10.0,10.0,10.0,1,1,1
H3097,"Milwaukee buildings light up in red, white, and blue as a sign of hope",tmj4.com,0.719798163926061,2,20,10,10,10,0.0,2.0,10.0,0,0,1
H2140,Girl badly burned by homemade slime (graphic photos),pix11.com,0.739336993642173,2,20,10,10,10,4.0,8.0,10.0,0,1,1
H3138,"Steph, Ayesha will endorse Biden-Harris presidential ticket",nbcsports.com,0.762377581102117,2,20,10,10,10,0.0,0.0,8.0,0,0,1
H0966,‘Slow execution’: Israel extends Ahmad Manasra’s prison isolation,aljazeera.com,0.779267503219657,2,20,10,10,10,8.0,8.0,9.0,1,1,1
H1721,Opinion | Trump’s retreat from responsibility will fail,washingtonpost.com,0.818780596798307,2,20,10,10,10,1.0,1.0,7.0,0,0,1
H1890,Toronto Film Festival Kicks Off $3 Million Campaign to Support Female Filmmakers,variety.com,0.830936725464152,2,20,10,10,10,0.0,0.0,9.0,0,0,1
H1384,Coronavirus in N.Y.: ‘Deluge’ of Cases Begins Hitting Hospitals,nytimes.com,0.858776290720608,2,20,10,10,10,7.0,6.0,10.0,1,1,1
H0919,"Scientists Mystified, Wary, as Africa Avoids COVID Disaster",usnews.com,0.897076683243603,2,20,10,10,10,2.0,2.0,8.0,0,0,1
H3633,"Payless ShoeSource closing all 2,100 U.S. stores, starting liquidation sales Sunday",cincinnati.com,0.905571729093681,2,20,10,10,10,3.0,3.0,10.0,0,0,1
H3438,Missing Gloucester Woman Disappeared Before Her Super Bowl Party,patch.com,0.933491002134259,2,20,10,10,10,1.0,6.0,9.0,0,1,1
H0608,Add cool new ringtones to your iPhone,cnet.com,0.951854977853014,2,20,10,10,10,0.0,0.0,9.0,0,0,1
H3465,"Musk to resign as Tesla chairman, remain as CEO in SEC settlement",reuters.com,1.0,2,20,10,10,10,1.0,0.0,9.0,0,0,1
H1920,Four parks in Lackawanna County set to reopen,wnep.com,0.517449981400759,2,20,10,10,10,0.0,0.0,9.0,0,0,1
H0516,Rep. Ayanna Pressley: Not Wearing Masks Is ‘Chemical Warfare’,breitbart.com,0.297175368438483,2,20,10,10,10,2.0,1.0,9.0,0,0,1
H3654,GOP senator: ‘No good reason’ to include local tax deductions in GOP tax bill,thehill.com,0.898762408412433,2,20,10,10,10,5.0,4.0,7.0,0,0,1
H3384,Don’t Underestimate the Power of Kindness at Work,hbr.org,0.877291605300351,2,20,10,10,10,0.0,1.0,8.0,0,0,1
H1439,"Pa. survivalists have been prepping for a disaster scenario like coronavirus. Now, many feel vindicated.",inquirer.com,0.84166654415002,2,20,10,10,10,5.0,4.0,10.0,0,0,1
H2163,2.11.22: TYRANTS openly show their allegiance to the ENEMY! They impose FEAR! Stay Together! PRAY!,bitchute.com,0.124014428918512,2,20,10,10,10,6.0,1.0,5.0,1,0,0
H1138,Derek Chauvin Found Guilty In Killing Of George Floyd | BIN: Black Information Network,binnews.com,0.516183984046244,2,20,10,10,10,9.0,10.0,10.0,1,1,1
H3723,The Netherlands held a competition to design new refugee housing. These are the winners.,upworthy.com,0.704498362647696,2,20,10,10,10,1.0,1.0,9.0,0,0,1
H1651,VIDEO: Raiders WR Amari Cooper Gets Knocked Out Cold After Helmet-to-Helmet Hit,12up.com,0.594889248109946,2,20,10,10,10,3.0,9.0,9.0,0,1,1
H3388,Combinatorial treatment with natural compounds in prostate cancer inhibits prostate tumor growth and leads to key modulations of cancer cell metabolism,nature.com,0.964534054690512,2,20,10,10,10,3.0,2.0,8.0,0,0,1
H0724,Scientists Say Smelling Farts Prevents Cancer | World Truth.TV,worldtruth.tv,0.017643643892146,2,21,14,14,14,2.0,2.0,11.0,0,0,1
H1483,"Rand Paul Reveals 6 Broken Ribs, Lung Condition After Attack from Socialist Neighbor » Alex Jones' Infowars: There's a war on for your mind!",infowars.com,0.0458475179096454,2,21,14,14,14,10.0,13.0,12.0,1,1,1
H3318,The Attacks Now Coming At President Trump From Progressive Laodicean Evangelicals Reveals Deep Infiltration By George Soros Front Groups • Now The End Begins,nowtheendbegins.com,0.0731174714253107,2,21,14,14,14,8.0,10.0,11.0,1,1,1
H2105,"Meditation Can ‘Turbo Charge’ the Brain by Synchronizing Two Key Regions, Latest Science",wakingtimes.com,0.0901725391626428,2,21,14,14,14,1.0,1.0,11.0,0,0,1
H1784,"HATE HOAX UPDATE: ""Chicago Media and Police Doubt Jussie Smollett’s Story""",thegatewaypundit.com,0.109374585525566,2,21,14,14,14,5.0,5.0,12.0,0,0,1
