pc1,like_count,retweet_count,outrage,villain_prob,victim_prob,shared_id
0.853910269,69,11,1,0.011169434,0.26953125,12462
0.853910269,44,5,0,0.000984192,0.003051758,12734
0.853910269,21,3,0,0.000999451,0.004272461,12982
0.853910269,57,29,1,0.000999451,0.004272461,13286
0.853910269,21,2,0,0.000999451,0.004272461,14378
0.853910269,46,3,0,0.000984192,0.003051758,14668
0.853910269,5,2,0,0.002975464,0.046630859,14731
0.853910269,0,0,0,0.225585938,1,15346
0.853910269,230,23,1,0.000911713,0.008728027,15435
0.853910269,0,0,1,0.035400391,0.408203125,15820
0.853910269,31,1,0,0.70703125,0.96875,15889
0.853910269,5,4,1,0.006011963,0.96484375,16076
0.853910269,0,0,1,0.056640625,0.76171875,16092
0.853910269,0,0,1,0.000953674,0.002731323,16154
0.853910269,2,0,1,0.125976563,0.84375,16216
0.853910269,42,12,0,0.8984375,1,16500
0.644158545,3,3,0,0.001754761,0.01965332,701
0.644158545,0,0,1,0.484375,0.37109375,1098
0.644158545,0,0,0,0.22265625,0.8984375,1472
0.644158545,2,2,0,0.002258301,0.008850098,2058
0.644158545,0,0,0,0.71875,0.1796875,2447
0.644158545,88,23,1,0.4765625,0.294921875,3234
0.644158545,0,0,0,0.024291992,0.140625,5006
0.644158545,2,2,0,0.022460938,1,8735
0.644158545,2,2,0,0.22265625,0.095214844,8935
0.644158545,3,2,1,0.009155273,0.081542969,8965
0.644158545,12,10,0,0.009155273,0.081542969,9002
0.644158545,13,6,0,0.46875,0.20703125,15632
0.96444573,2,3,0,0.090332031,0.255859375,713
0.723393245,7,2,0,0.002655029,0.031738281,715
0.723393245,4,1,0,0.000854492,0.014221191,789
0.723393245,7,1,1,0.002822876,0.008911133,1479
0.723393245,3,1,0,0.004394531,0.073730469,1796
0.723393245,17,21,1,0.002227783,0.275390625,3092
0.723393245,2,0,0,0.002227783,0.275390625,3270
0.723393245,31,7,0,0.003463745,0.005462646,3320
0.723393245,38,8,0,0.038574219,0.182617188,3798
0.723393245,2,0,1,0.072753906,0.46875,4843
0.723393245,16,7,0,0.063476563,0.349609375,5059
0.723393245,5,1,0,0.004852295,0.14453125,6158
0.723393245,16,8,0,0.4140625,0.294921875,7281
0.723393245,11,1,0,0.003204346,0.140625,8380
0.723393245,3,0,1,0.015075684,0.040771484,9268
0.723393245,3,1,1,0.007995605,0.005371094,9682
0.723393245,54,11,0,0.001243591,0.009765625,9815
0.723393245,5,2,0,0.021606445,0.5390625,9915
0.723393245,1,0,0,0.021362305,0.64453125,10951
0.723393245,1,0,0,0.006652832,0.026367188,13780
0.723393245,6,2,0,0.7734375,0.5625,13881
0.723393245,24,5,0,0.005645752,0.006011963,14679
0.723393245,22,10,0,0.058837891,0.087402344,15342
0.723393245,19,10,0,0.012329102,0.047119141,15788
0.799649854,0,0,0,0.003356934,0.038085938,730
0.799649854,0,0,0,0.001701355,0.024291992,973
0.799649854,0,0,0,0.000999451,0.00402832,1032
0.799649854,0,1,1,0.004058838,0.058837891,2169
0.799649854,2,0,0,0.002929688,0.056640625,3657
0.799649854,3,0,0,0.001571655,0.020751953,3740
0.799649854,0,0,1,0.00328064,0.022705078,3751
0.799649854,0,0,0,0.001029968,0.005828857,3892
0.799649854,0,0,0,0.001190186,0.003799438,4413
0.799649854,0,0,0,0.000968933,0.004425049,4683
0.799649854,0,0,1,0.009460449,0.020629883,6108
0.799649854,0,0,1,0.006591797,0.034912109,6525
0.799649854,0,0,0,0.001045227,0.003860474,6655
0.799649854,0,0,0,0.026245117,0.182617188,7098
0.799649854,0,0,0,0.001045227,0.003860474,7845
0.799649854,0,0,0,0.002929688,0.029296875,9425
0.799649854,0,0,0,0.001243591,0.002914429,10079
0.799649854,4,0,0,0.001083374,0.002334595,11569
0.799649854,2,2,1,0.013305664,0.99609375,12164
0.799649854,1,0,1,0.022338867,0.211914063,13017
0.799649854,0,0,1,0.421875,0.96875,13100
0.799649854,0,1,0,0.002868652,0.030883789,13688
0.799649854,1,0,1,0.4609375,0.89453125,14023
0.799649854,0,0,1,0.000911713,0.004089355,14154
0.799649854,0,0,0,0.037841797,0.080566406,14260
0.799649854,1,0,0,0.003005981,0.025512695,15106
0.36989469,3,2,0,0.5,0.9921875,1545
0.36989469,1,2,0,0.129882813,0.22265625,1882
0.36989469,0,2,0,0.000999451,0.006103516,1883
0.36989469,0,0,0,0.001670837,0.007385254,2115
0.36989469,0,0,0,0.00491333,0.033935547,4944
0.36989469,0,2,0,0.00201416,0.019287109,4995
0.36989469,129,44,1,0.453125,0.275390625,5275
0.36989469,0,1,0,0.002471924,0.01953125,6190
0.36989469,3,1,1,0.002655029,0.072753906,10711
0.36989469,6,2,0,0.006896973,0.060546875,12646
0.36989469,4,0,0,0.021728516,0.074707031,13979
0.36989469,0,0,0,0.001434326,0.009155273,16616
0.288824152,43,15,0,0.001869202,0.003082275,751
0.854788061,137,13,0,0.001045227,0.003173828,785
0.854788061,1,1,0,0.000999451,0.0234375,6617
0.854788061,0,0,0,0.021118164,0.99609375,12672
0.578455259,21,14,1,0.5234375,0.53125,851
0.578455259,0,0,1,0.376953125,0.341796875,1180
0.578455259,6,4,0,0.104980469,0.115722656,2020
0.578455259,10,1,0,0.001243591,0.010925293,2256
0.578455259,13,3,0,0.002716064,0.008605957,2552
0.578455259,11,1,0,0.197265625,0.294921875,3184
0.578455259,5,1,1,0.061767578,0.015197754,4581
0.578455259,7,1,0,0.001594543,0.006225586,5042
0.578455259,12,10,1,0.53125,1,5334
0.578455259,28,0,0,0.000869751,0.002624512,6180
0.578455259,8,3,0,0.015991211,0.125976563,7258
0.578455259,3,0,1,0.001014709,0.020751953,8937
0.578455259,28,9,0,0.003051758,0.025146484,9064
0.578455259,30,2,1,0.001434326,0.007995605,10039
0.578455259,7,3,0,0.015197754,0.044921875,11797
0.578455259,0,0,0,0.017822266,0.275390625,12624
0.578455259,21,0,0,0.002563477,0.85546875,12952
0.578455259,17,5,0,0.013000488,0.048095703,13108
0.578455259,8,2,1,0.003143311,0.003433228,13230
0.578455259,12,0,0,0.039550781,0.5546875,13740
0.578455259,12,8,0,0.013244629,1,15792
0.897097343,10,1,0,0.000778198,0.005584717,855
0.897097343,9,5,0,0.98828125,0.515625,898
0.897097343,2,2,0,0.00075531,0.003128052,1122
0.897097343,0,0,0,0.001190186,0.060058594,1488
0.897097343,63,28,1,0.23046875,0.4140625,2762
0.897097343,2,2,0,0.002624512,0.197265625,3170
0.897097343,1,1,0,0.00138855,0.004211426,3197
0.897097343,0,0,0,0.001502991,0.005126953,3483
0.897097343,6,5,0,0.028686523,0.142578125,3533
0.897097343,577,184,1,0.5859375,0.22265625,4180
0.897097343,1,1,0,0.000881195,0.017700195,4311
0.897097343,14,1,1,0.001068115,0.002761841,4845
0.897097343,9,0,0,0.001045227,0.018310547,7936
0.897097343,3,2,0,0.014343262,0.062988281,8211
0.897097343,2,1,0,0.099609375,0.984375,8982
0.897097343,3,0,1,0.002334595,0.333984375,9016
0.897097343,0,0,0,0.001304626,0.013977051,9914
0.897097343,1,0,1,0.037841797,0.275390625,12197
0.897097343,4,1,0,0.001243591,0.007049561,13733
0.897097343,2,0,1,0.546875,0.8671875,14181
0.897097343,0,0,1,0.70703125,0.8046875,14903
0.897097343,0,0,1,0.103515625,0.16015625,15737
0.897097343,0,0,0,0.00692749,0.048095703,16137
0.897097343,59,10,0,0.001228333,0.014953613,16290
0.695693034,6,2,0,0.002151489,0.01373291,876
0.695693034,3,3,0,0.001029968,0.007324219,1366
0.695693034,1,0,1,0.392578125,0.4375,6305
0.695693034,13,0,0,0.002563477,0.91015625,7800
0.695693034,29,3,0,0.000606537,0.067382813,8139
0.695693034,1,0,0,0.001701355,0.86328125,10607
0.695693034,19,1,0,0.001670837,0.012573242,11657
0.695693034,1,0,0,0.233398438,0.92578125,15440
0.695693034,13,3,0,0.06640625,0.255859375,15625
0.695693034,2,3,0,0.040771484,0.9765625,16156
0.695693034,0,0,1,0.014953613,0.86328125,16281
0.695693034,4,0,0,0.002456665,0.038085938,16458
0.73756691,262,53,0,0.044677734,0.086425781,880
0.73756691,8,7,0,0.001899719,0.00793457,4965
0.73756691,25,9,0,0.000911713,0.005371094,5977
0.73756691,1,0,0,0.002044678,0.01940918,6921
0.73756691,2,2,1,0.217773438,0.37109375,12048
0.73756691,6,3,0,0.275390625,0.96484375,13326
0.73756691,1,0,0,0.006164551,0.4375,14179
0.73756691,159,94,1,0.93359375,0.99609375,15443
0.73756691,59,3,0,0.004302979,0.79296875,15684
0.876057709,1,0,0,0.000968933,0.005584717,921
0.876057709,6,1,0,0.001411438,0.005126953,8526
0.876057709,0,0,0,0.001365662,0.003051758,8719
0.876057709,11,2,0,0.000869751,0.008789063,9144
0.876057709,0,0,0,0.62890625,0.19921875,9418
0.876057709,2,0,0,0.00069809,0.002090454,10716
0.876057709,6,0,0,0.36328125,0.088867188,10872
0.876057709,1,0,0,0.002304077,0.003936768,11684
0.876057709,119,26,1,0.001083374,0.002441406,12975
0.876057709,27,2,1,0.168945313,0.4140625,13384
0.876057709,0,0,0,0.1328125,0.103515625,14980
0.876057709,261,15,1,0.001167297,0.004852295,15732
0.876057709,0,0,0,0.000793457,0.003997803,16368
0.876057709,0,0,0,0.000793457,0.003997803,16372
0.762765345,8,8,1,0.125976563,0.35546875,1144
0.762765345,0,1,0,0.001953125,0.042480469,1638
0.762765345,7,0,0,0.000869751,0.016845703,1757
0.762765345,31,3,1,0.003295898,0.275390625,2868
0.762765345,52,4,1,0.045410156,0.4296875,5761
0.762765345,5,3,0,0.000926971,0.005554199,6426
0.762765345,0,0,0,0.063476563,1,6856
0.762765345,14,3,0,0.000926971,0.005554199,7131
0.762765345,9,1,0,0.009094238,0.8515625,7289
0.762765345,40,13,1,0.007476807,0.9921875,8370
0.762765345,26,5,0,0.018676758,0.063964844,8725
0.762765345,1,0,0,0.00113678,0.016601563,9489
0.762765345,3,0,0,0.01385498,0.194335938,10425
0.762765345,0,0,0,0.016113281,0.092773438,11556
0.762765345,4,0,0,0.003570557,0.08203125,12637
0.762765345,1,0,0,0.024291992,0.408203125,13371
0.762765345,12,4,0,0.006347656,0.341796875,13860
0.762765345,7,6,0,0.024658203,1,14061
0.79954647,38,7,0,0.108398438,0.092773438,948
0.79954647,6,8,0,0.083984375,0.5859375,1265
0.79954647,6,2,0,0.001152039,0.004425049,2430
0.79954647,18,5,0,0.003097534,0.022583008,3096
0.79954647,10,2,0,0.001434326,0.003799438,3624
0.79954647,32,4,1,0.005828857,0.9453125,3799
0.79954647,4,2,0,0.052978516,0.37109375,4285
0.79954647,1,1,1,0.013183594,0.083984375,5250
0.79954647,1,1,0,0.001411438,0.004821777,6156
0.79954647,75,19,0,0.003097534,0.022583008,6679
0.79954647,17,5,0,0.00138855,0.045654297,7264
0.79954647,4,5,0,0.98828125,1,9660
0.79954647,99,17,0,0.001647949,0.010437012,9849
0.79954647,0,0,0,0.004211426,0.012023926,9866
0.79954647,35,0,0,0.001014709,0.002166748,10937
0.79954647,6,3,0,0.001029968,0.003768921,12308
0.79954647,8,3,0,0.025390625,0.98828125,12973
0.79954647,0,0,0,0.010314941,0.065429688,13709
0.79954647,1,1,0,0.92578125,0.9921875,14069
0.79954647,6,3,1,0.006500244,0.010681152,14546
0.79954647,14,2,0,0.006500244,0.010681152,14576
0.79954647,0,0,1,0.01348877,0.333984375,14760
0.79954647,2,0,0,0.003860474,0.99609375,15094
0.79954647,2,0,1,0.003372192,0.046386719,16475
0.79954647,8,1,0,0.001068115,0.005340576,16548
0.882699686,0,0,0,0.002029419,0.083984375,960
0.882699686,2,0,1,0.000793457,0.025268555,6355
0.882699686,3,2,0,0.009033203,0.87890625,12660
0.913680907,2,1,0,0.001983643,0.003570557,961
0.913680907,1,1,0,0.000911713,0.004333496,1014
0.913680907,16,7,0,0.001228333,0.011657715,1288
0.913680907,8,4,0,0.001281738,0.00668335,4584
0.913680907,2,0,0,0.00213623,0.022949219,9036
0.913680907,3,2,0,0.0050354,0.044433594,15073
0.913680907,47,16,0,0.002975464,0.002807617,16285
0.509083333,2,1,0,0.016967773,1,964
0.509083333,5,2,0,0.5546875,0.984375,1047
0.509083333,2,0,1,0.002548218,0.037109375,1282
0.509083333,1,0,0,0.129882813,0.20703125,1388
0.509083333,1,1,1,0.014953613,1,1717
0.509083333,12,6,0,0.003097534,0.025024414,2035
0.509083333,2,3,0,0.005187988,0.030029297,2436
0.509083333,10,2,0,0.003097534,0.025024414,2664
0.509083333,21,8,0,0.001113892,0.047851563,3212
0.509083333,152,8,0,0.00113678,0.016235352,3544
0.509083333,1,2,0,0.89453125,0.99609375,3630
0.509083333,49,19,0,0.004669189,0.108398438,6532
0.509083333,16,2,0,0.002563477,0.024780273,6620
0.509083333,2,1,0,0.65234375,0.97265625,6943
0.509083333,12,4,0,0.001266479,0.00680542,7926
0.509083333,195,60,1,0.00201416,0.014526367,8117
0.509083333,20,9,1,0.027954102,0.087402344,8747
0.509083333,7,2,1,0.70703125,0.99609375,9343
0.509083333,5,0,0,0.004760742,0.078125,9495
0.509083333,13,4,0,0.034179688,0.484375,10005
0.509083333,16,4,0,0.0027771,0.022460938,10770
0.509083333,18,7,0,0.306640625,0.1875,11179
0.509083333,66,24,1,0.671875,0.87109375,11541
0.509083333,22,13,0,0.010192871,0.15625,11743
0.509083333,4,0,0,0.043945313,0.37109375,11777
0.509083333,24,5,1,0.043945313,0.37109375,11790
0.509083333,17,8,1,0.004577637,0.104980469,11858
0.509083333,3,1,0,0.001724243,0.043945313,12188
0.509083333,0,0,0,0.4296875,0.14453125,12614
0.509083333,0,0,1,0.028076172,0.091308594,12655
0.509083333,17,7,0,0.002487183,0.044677734,13486
0.509083333,1,0,0,0.003204346,0.016723633,14926
0.219380333,1,0,0,0.005065918,0.009338379,970
0.219380333,0,0,0,0.93359375,0.85546875,1467
0.219380333,1,0,1,0.6796875,1,1794
0.219380333,3,0,0,0.4375,0.7265625,2287
0.219380333,0,1,1,0.921875,0.9921875,2370
0.219380333,0,0,0,0.84765625,0.59375,3337
0.219380333,0,0,0,0.90625,0.99609375,7207
0.219380333,1,0,0,0.22265625,0.13671875,8270
0.219380333,1,0,0,0.515625,0.46875,8601
0.219380333,1,1,1,0.092773438,0.051513672,9195
0.219380333,2,1,1,0.094238281,0.239257813,10611
0.219380333,0,1,0,0.4921875,0.349609375,12303
0.219380333,0,1,0,0.80859375,0.81640625,13056
0.219380333,1,1,0,0.016845703,0.122558594,14511
0.219380333,0,2,1,0.96875,0.99609375,14640
0.657261178,8,4,0,0.002334595,0.006317139,987
0.657261178,10,2,0,0.00982666,0.021728516,4596
0.657261178,1,7,1,0.096679688,0.154296875,5603
0.657261178,12,2,0,0.003295898,0.008605957,8339
0.657261178,3,0,0,0.000778198,0.003463745,9750
0.657261178,11,5,1,0.002288818,0.00604248,15738
0.657261178,22,9,0,0.00994873,0.005828857,15898
0.617782217,1,0,0,0.003356934,0.052734375,991
0.617782217,2,0,0,0.001304626,0.004974365,3298
0.617782217,0,0,0,0.001434326,0.004455566,5957
0.617782217,1,0,0,0.001304626,0.006011963,6279
0.617782217,1,0,0,0.000968933,0.002670288,8077
0.617782217,18,0,0,0.005371094,0.021118164,9460
0.617782217,1,1,0,0.001152039,0.002883911,10340
0.617782217,0,0,0,0.001098633,0.005218506,10463
0.617782217,1,0,0,0.001190186,0.002441406,10808
0.617782217,0,0,0,0.000999451,0.001983643,12384
0.617782217,6,1,0,0.032226563,0.012145996,14975
0.609650056,8,5,0,0.002334595,0.031494141,999
0.609650056,72,16,0,0.064453125,0.081542969,11366
0.235622512,24,12,0,0.002761841,0.022460938,1001
0.224773786,10,0,0,0.000766754,0.004211426,1016
0.224773786,2,0,0,0.001808167,0.117675781,3528
0.749476707,23,2,0,0.010192871,0.071777344,1035
0.749476707,2,0,0,0.79296875,0.6640625,9838
0.749476707,21,5,0,0.015625,1,12519
0.749476707,26,8,0,0.017822266,0.043945313,14156
0.774441837,7,5,0,0.006347656,0.025634766,1040
0.774441837,4,1,0,0.00113678,0.002929688,1284
0.774441837,0,1,0,0.001266479,0.003295898,1923
0.774441837,0,0,1,0.001411438,0.003463745,2700
0.774441837,1,0,0,0.000656128,0.002166748,4533
0.774441837,1,1,0,0.002227783,0.016723633,4592
0.774441837,2,0,0,0.000804901,0.003295898,4903
0.774441837,3,0,0,0.001014709,0.003295898,5526
0.774441837,14,1,0,0.001113892,0.004516602,5732
0.774441837,4,0,0,0.003295898,0.020629883,7513
0.774441837,0,0,0,0.001525879,0.003707886,7682
0.774441837,55,11,0,0.001724243,0.001701355,7919
0.774441837,1,0,0,0.002380371,0.007537842,8545
0.774441837,0,1,0,0.00177002,0.004943848,8868
0.774441837,78,14,0,0.003509521,0.010253906,9757
0.774441837,10,1,0,0.001899719,0.02722168,10802
0.774441837,186,40,0,0.001548767,0.142578125,10823
0.774441837,5,3,0,0.001785278,0.030517578,11167
0.774441837,0,0,0,0.002456665,0.011169434,11675
0.774441837,2,0,1,0.007659912,0.016601563,11983
0.774441837,7,1,0,0.001548767,0.142578125,12012
0.774441837,48,12,0,0.00328064,0.007446289,13211
0.774441837,4,0,1,0.003646851,0.029296875,13305
0.774441837,1,1,0,0.001304626,0.004089355,13589
0.774441837,0,0,0,0.002151489,0.058837891,13907
0.774441837,9,2,1,0.000679016,0.002380371,14616
0.774441837,0,0,0,0.000938416,0.011413574,14682
0.774441837,3,0,0,0.007415771,0.202148438,15616
0.774441837,0,0,0,0.015319824,0.034423828,15839
0.774441837,4,1,0,0.000938416,0.00479126,16482
0.509941077,42,20,0,0.134765625,0.7109375,1058
0.509941077,5,1,0,0.001434326,0.005737305,1482
0.509941077,9,3,0,0.008117676,0.048828125,3400
0.509941077,2,1,0,0.9609375,0.421875,4446
0.509941077,0,0,0,0.00113678,0.017089844,5079
0.509941077,8,1,0,0.002929688,0.031738281,6186
0.509941077,31,0,0,0.061035156,0.333984375,6908
0.509941077,5,1,1,0.7734375,0.93359375,7443
0.509941077,4,2,1,0.035400391,0.026367188,8902
0.509941077,109,13,1,0.045410156,0.117675781,9017
0.509941077,8,0,1,0.001365662,0.004272461,10647
0.509941077,34,17,1,0.007873535,0.99609375,11054
0.509941077,1,1,0,0.014099121,0.328125,11115
0.509941077,2,0,1,0.0078125,0.077636719,11126
0.509941077,1,0,1,0.36328125,0.7421875,11702
0.509941077,7,2,0,0.002365112,0.003601074,11993
0.509941077,24,4,1,0.00390625,0.082519531,13292
0.509941077,0,2,1,0.8515625,0.5625,13392
0.509941077,9,2,1,0.014282227,0.236328125,13397
0.509941077,27,4,1,0.294921875,0.314453125,14334
0.509941077,7,0,0,0.19921875,0.095214844,14803
0.561700544,5,0,1,0.03112793,0.095214844,1073
0.561700544,124,40,0,0.006347656,0.062988281,1750
0.561700544,46,9,0,0.003173828,0.041992188,7739
0.561700544,12,1,1,0.002975464,0.008178711,11276
0.561700544,259,24,1,0.001808167,0.025024414,12950
0.561700544,93,14,1,0.002624512,0.061035156,14965
0.561700544,2,1,0,0.271484375,0.98046875,15317
0.649059509,3,0,0,0.341796875,0.9921875,1076
0.649059509,1,1,0,0.001609802,0.015869141,1256
0.649059509,69,75,1,0.002151489,0.007049561,4200
0.649059509,2,0,0,0.008605957,0.016601563,10742
0.649059509,73,21,0,0.001571655,0.008483887,14550
0.509941077,4,4,0,0.064941406,0.192382813,1135
0.509941077,3,1,0,0.003677368,0.060058594,1261
0.509941077,2,1,0,0.17578125,0.067382813,1970
0.509941077,1,0,0,0.003463745,0.233398438,2601
0.509941077,31,11,0,0.001014709,0.002624512,4608
0.509941077,0,0,0,0.014038086,0.859375,5155
0.509941077,0,4,0,0.004974365,0.007568359,6187
0.509941077,1,0,0,0.003097534,0.75,9097
0.509941077,19,5,0,0.001014709,0.003540039,9127
0.509941077,28,3,0,0.008300781,0.017333984,9338
0.509941077,19,5,1,0.000804901,0.004364014,10224
0.509941077,0,0,0,0.62109375,0.384765625,11265
0.509941077,5,1,1,0.00138855,0.002655029,14655
0.509941077,3,3,1,0.5859375,0.75390625,14972
0.509941077,0,0,0,0.36328125,0.030029297,15026
0.509941077,3,0,0,0.36328125,0.030029297,15029
0.509941077,10,4,0,0.001228333,0.009643555,15180
0.509941077,10,4,0,0.000984192,0.018188477,15226
0.509941077,5,4,1,0.005554199,0.025878906,15313
0.509941077,3,1,1,0.001152039,0.003005981,16246
0.509941077,32,2,0,0.002044678,0.00994873,16296
0.509941077,24,6,0,0.002380371,0.072753906,16508
0.542520459,0,0,0,0.010559082,0.017333984,1316
0.775429,40,7,0,0.005737305,0.006652832,1191
0.775429,17,4,0,0.001342773,0.018920898,1384
0.775429,10,2,0,0.003997803,0.75,1598
0.775429,3,1,0,0.000896454,0.003997803,2176
0.775429,4,0,0,0.001281738,0.002456665,3985
0.775429,4,2,0,0.007263184,0.20703125,5408
0.775429,5,3,0,0.001647949,0.006439209,6506
0.775429,8,2,0,0.001701355,0.037109375,6665
0.775429,6,3,0,0.011047363,0.030029297,6944
0.775429,24,5,0,0.000804901,0.001571655,8126
0.775429,59,7,0,0.122558594,0.294921875,8403
0.775429,3,4,0,0.001670837,0.019897461,8512
0.775429,33,15,0,0.002182007,0.01953125,8578
0.775429,5,5,0,0.003372192,0.049316406,8581
0.775429,5,0,0,0.001029968,0.010620117,8906
0.775429,29,9,0,0.000968933,0.004119873,9139
0.775429,8,3,0,0.002624512,0.014282227,12506
0.775429,10,6,0,0.001152039,0.003616333,13216
0.775429,7,4,0,0.000953674,0.002044678,14741
0.885490592,0,0,1,0.001205444,0.009887695,2839
0.885490592,1,0,0,0.000816345,0.006134033,3853
0.885490592,0,0,0,0.7421875,0.91796875,4192
0.885490592,0,0,0,0.000679016,0.001930237,4204
0.885490592,3,0,0,0.000926971,0.002548218,5792
0.885490592,2,1,0,0.000778198,0.002593994,6142
0.885490592,0,0,0,0.001205444,0.00390625,6228
0.885490592,70,47,0,0.001167297,0.008483887,6498
0.885490592,1,0,1,0.00138855,0.011108398,7161
0.885490592,1,0,0,0.002609253,0.003936768,7296
0.885490592,1,0,0,0.12109375,0.114257813,7339
0.740976243,6,0,1,0.9609375,0.9921875,1222
0.740976243,1,0,0,0.9609375,0.9921875,1234
0.740976243,6,5,0,0.9609375,0.9921875,1237
0.25756928,40,22,0,0.001670837,0.074707031,1229
0.697082536,0,0,0,0.026855469,0.055908203,1253
0.697082536,10,5,0,0.5,1,1296
0.697082536,6,2,1,0.087402344,0.93359375,1836
0.697082536,4,1,0,0.004119873,0.005187988,2930
0.697082536,2,3,0,0.197265625,0.016601563,3450
0.697082536,2,1,1,0.12109375,0.87890625,4164
0.697082536,5,2,0,0.88671875,0.83984375,4214
0.697082536,6,2,0,0.001327515,0.009094238,4247
0.697082536,1,0,0,0.001724243,0.075683594,4517
0.697082536,1,2,1,0.92578125,0.96484375,5234
0.697082536,4,3,0,0.025878906,0.263671875,6089
0.697082536,3,3,0,0.65234375,0.068359375,6405
0.697082536,30,7,0,0.005401611,0.060058594,6418
0.697082536,3,0,0,0.001365662,0.015014648,6758
0.697082536,10,1,0,0.000869751,0.002227783,7337
0.697082536,0,2,0,0.85546875,0.4765625,9740
0.697082536,2,0,1,0.078125,0.99609375,10057
0.697082536,0,0,0,0.004608154,0.9921875,10252
0.697082536,12,3,0,0.00113678,0.003860474,10326
0.697082536,66,41,1,0.013061523,1,11227
0.697082536,1,2,0,0.002807617,0.921875,13871
0.697082536,1,1,0,0.021606445,0.091308594,14722
0.697082536,0,3,1,0.006195068,1,14945
0.697082536,7,1,0,0.001724243,0.009521484,16188
0.697082536,12,9,0,0.001899719,0.003509521,16298
0.704212164,42,2,0,0.002609253,0.006652832,1293
0.704212164,7,5,1,0.14453125,0.102539063,9367
0.704212164,12,4,1,0.88671875,0.73046875,13594
0.704212164,5,0,0,0.000816345,0.003799438,16554
0.723600192,7,7,0,0.004302979,0.239257813,1299
0.723600192,36,3,0,0.000999451,0.008117676,2470
0.723600192,106,9,0,0.33203125,0.6015625,4206
0.723600192,13,5,0,0.010925293,0.094238281,6547
0.723600192,1,2,0,0.001953125,0.006896973,6829
0.723600192,13,0,1,0.001502991,0.009216309,7472
0.723600192,5,0,0,0.001869202,0.021850586,13752
0.778831453,2,2,0,0.001243591,0.003967285,1304
0.778831453,0,0,0,0.001785278,0.044433594,3376
0.612058521,2,9,0,0.094238281,0.294921875,1307
0.612058521,1,0,1,0.28125,0.333984375,2934
0.612058521,16,6,0,0.124023438,0.62109375,7230
0.612058521,3,0,0,0.001502991,0.011657715,7868
0.612058521,7,7,0,0.049560547,0.024658203,9941
0.612058521,19,1,0,0.001045227,0.004302979,11672
0.612058521,6,5,0,0.3046875,1,12349
0.612058521,3,2,1,0.25390625,0.88671875,12923
0.612058521,4,2,0,0.294921875,0.98828125,15126
0.661368335,5,3,0,0.000984192,0.014709473,1356
0.661368335,22,6,1,0.0050354,0.158203125,7436
0.661368335,0,0,0,0.291015625,0.95703125,8014
0.661368335,27,12,0,0.001014709,0.003097534,13728
0.661368335,10,3,0,0.003768921,0.85546875,13790
0.617782217,0,0,0,0.001045227,0.005096436,1390
0.617782217,25,5,0,0.003219604,0.020385742,2613
0.617782217,28,2,0,0.002258301,0.004608154,5264
0.617782217,7,5,0,0.006134033,0.017333984,11548
0.617782217,5,2,0,0.001647949,0.004608154,13256
0.617782217,2264,130,1,0.004180908,0.8046875,13467
0.617782217,1,0,1,0.001281738,0.010559082,13610
0.617782217,33,10,1,0.84765625,0.182617188,14171
0.446815533,10,6,1,0.008422852,0.294921875,2661
0.446815533,24,2,0,0.037597656,0.070800781,10090
0.816946216,87,32,1,0.796875,0.96484375,1408
0.816946216,61,21,1,0.796875,0.96484375,1486
0.816946216,32,12,1,0.0027771,0.009155273,10257
0.713547021,15,5,0,0.001068115,0.211914063,1688
0.713547021,6,1,0,0.001068115,0.211914063,1777
0.713547021,17,1,0,0.011901855,0.5078125,4140
0.713547021,0,0,0,0.001152039,0.003204346,6165
0.713547021,3,1,0,0.001152039,0.003204346,7379
0.713547021,13,2,0,0.001098633,0.003601074,8847
0.713547021,0,0,0,0.001152039,0.003204346,12936
0.713547021,5,1,1,0.009155273,0.080566406,14077
0.713547021,2,2,0,0.392578125,1,14246
0.713547021,7,2,1,0.65234375,0.9921875,15159
0.897097343,24,4,1,0.001548767,0.016601563,1497
0.897097343,1,0,1,0.000911713,0.003540039,4038
0.897097343,18,5,0,0.001502991,0.007751465,4966
0.897097343,1,0,1,0.006195068,0.040283203,5140
0.897097343,1,0,1,0.00239563,0.03112793,7712
0.897097343,0,0,0,0.002471924,0.003356934,7903
0.897097343,25,5,1,0.005187988,0.023925781,8833
0.897097343,215,24,0,0.001327515,0.007110596,9078
0.897097343,14,1,0,0.001045227,0.004852295,10693
0.897097343,0,0,0,0.001754761,0.006195068,14996
0.897097343,10,1,0,0.002365112,0.016113281,15310
0.897097343,343,38,0,0.000984192,0.002532959,15729
0.623381209,14,5,1,0.162109375,0.225585938,1508
0.623381209,0,1,0,0.211914063,0.96484375,1844
0.623381209,3,5,1,0.296875,1,2002
0.623381209,6,4,1,0.83984375,0.95703125,3409
0.623381209,0,1,1,0.002868652,0.0546875,5040
0.623381209,20,0,0,0.001167297,0.053710938,6666
0.623381209,0,0,0,0.75390625,0.98828125,7689
0.623381209,0,0,0,0.011657715,0.36328125,9868
0.623381209,4,4,0,0.78125,0.26953125,11191
0.623381209,1,0,0,0.00592041,0.22265625,14643
0.623381209,6,3,0,0.001457214,0.005004883,16379
0.598909714,2,2,0,0.25,0.90234375,1536
0.598909714,15,16,1,0.008605957,0.71875,5265
0.598909714,3,0,0,0.001190186,0.044433594,8142
0.598909714,24,8,0,0.001068115,0.004089355,9421
